valor,hora,localizacao,tipo_conta,chave_pix,chave_historico_fraude,fraude
1960.55,11,BA,poupanca,78311095468,False,0
1785.08,10,PR,corrente,85388295094,False,0
2542.9,14,RS,corrente,83086204376,True,1
1534.44,6,RJ,poupanca,52640027048,True,1
628.47,0,MG,corrente,16882389903,False,1
387.36,20,SP,corrente,84995116803,True,1
1098.15,2,BA,poupanca,98529663978,False,1
2222.01,4,SP,salario,92275910935,False,1
26.51,1,RS,poupanca,98809589191,True,1
1885.62,6,SP,poupanca,73276745078,False,1
1437.63,1,SP,salario,83086204376,True,1
1546.85,19,MG,salario,47880396776,True,1
341.73,4,RJ,poupanca,25085304658,True,1
2514.13,6,BA,corrente,04053280886,True,1
209.37,18,RS,corrente,59495094020,True,1
1657.21,16,PR,poupanca,95399207452,True,1
691.73,16,RJ,salario,39891119814,False,0
1854.61,11,BA,salario,59495094020,True,1
2600.34,5,BA,corrente,90742287565,True,1
2520.82,2,RJ,poupanca,78500669606,True,1
1739.13,18,SP,salario,78500669606,True,1
2212.89,21,BA,poupanca,80042974154,True,1
758.43,23,PR,salario,53521975925,False,0
1990.68,2,MG,corrente,81647904478,True,1
28.26,3,PR,poupanca,30242900384,False,0
836.81,20,SP,poupanca,65359395034,True,1
706.08,18,BA,corrente,85810622193,False,0
238.55,14,BA,salario,66886455562,False,0
240.44,23,RS,corrente,84386939369,False,0
395.57,1,PR,salario,78311095468,False,1
2395.32,10,MG,salario,65836105655,True,1
1242.0,15,SP,poupanca,12524583660,True,1
836.46,18,SP,salario,62216586388,True,1
304.13,8,RS,poupanca,12971737855,True,1
2409.34,18,BA,poupanca,83448860355,False,1
656.02,3,SP,corrente,12428018704,True,1
911.85,1,BA,corrente,10061333723,False,1
990.63,1,RJ,poupanca,64663588335,True,1
1722.09,15,RJ,salario,30881965821,True,1
510.95,4,PR,poupanca,58504544914,False,1
2708.24,11,SP,poupanca,03192263922,True,1
2029.46,19,RJ,salario,53521975925,False,1
208.52,13,PR,salario,83723909547,True,1
1827.47,4,BA,corrente,28789172327,True,1
2017.25,13,RS,corrente,20584103208,False,1
419.9,20,PR,corrente,46792295310,True,1
554.14,17,PR,poupanca,40074279911,True,1
1007.11,11,RJ,corrente,24150037879,False,0
32.36,2,RJ,poupanca,72672213626,False,0
2594.2,11,SP,corrente,83417849270,True,1
2966.68,1,PR,poupanca,80067922251,False,1
2725.56,5,RS,corrente,73644360269,False,1
1217.12,5,RJ,salario,68131275918,True,1
1173.4,16,RS,salario,56666895189,False,0
2651.81,13,RJ,salario,49392613224,True,1
778.7,4,SP,corrente,52640027048,True,1
674.09,23,RS,salario,12524583660,True,1
2312.95,5,MG,poupanca,34372337376,False,1
769.52,22,BA,poupanca,30881965821,True,1
2191.21,4,RS,corrente,13244572352,False,1
2307.91,23,BA,poupanca,17528240273,True,1
2316.71,15,MG,corrente,04053280886,True,1
2677.89,23,PR,salario,10285221152,True,1
2340.84,2,RS,salario,63054567080,False,1
1187.6,7,RS,salario,74796968696,False,0
1209.99,18,RS,salario,49357956639,False,0
2831.37,16,PR,poupanca,41632260871,False,1
620.16,7,RS,salario,80042974154,True,1
2699.06,13,PR,corrente,83181669880,True,1
2025.57,9,RS,salario,16882389903,False,1
2690.14,5,RS,corrente,86331739374,True,1
1451.0,13,BA,corrente,67991554361,False,0
1957.84,14,SP,poupanca,62216586388,True,1
2701.11,23,SP,salario,31408095094,True,1
2804.32,4,RS,salario,78755775694,False,1
1331.02,1,RJ,salario,16882389903,False,1
1136.96,12,SP,poupanca,74796968696,False,0
245.7,18,SP,salario,25396619266,True,1
1569.77,5,SP,corrente,41136801401,False,1
2409.28,8,RJ,corrente,63054567080,False,1
1935.06,16,RJ,salario,63520066428,True,1
532.94,8,BA,poupanca,49357956639,False,0
2103.28,9,RJ,salario,74883987438,True,1
1288.07,2,PR,salario,25085304658,True,1
1830.12,17,RJ,poupanca,63938194875,True,1
1725.57,13,MG,salario,64663588335,True,1
2401.97,15,SP,poupanca,12524583660,True,1
2308.55,9,BA,poupanca,20689984320,False,1
2659.68,18,PR,corrente,39891119814,False,1
1296.26,23,RJ,salario,09235067444,True,1
1261.0,18,PR,corrente,30881965821,True,1
312.07,8,RJ,salario,81647904478,True,1
1003.64,22,PR,salario,80068228392,False,0
662.82,10,PR,poupanca,68660923607,True,1
760.13,13,RJ,salario,20584103208,False,0
1795.15,2,RJ,poupanca,16996218396,False,1
918.73,8,MG,salario,36889760558,False,0
1607.63,7,BA,salario,92076109629,True,1
2980.81,2,RS,salario,64663588335,True,1
2161.04,10,RJ,corrente,28789172327,True,1
1779.37,1,SP,corrente,19169000772,True,1
1495.66,9,PR,poupanca,67342987252,True,1
1667.63,15,SP,salario,63054567080,False,0
1704.45,9,MG,poupanca,76983676208,True,1
1961.42,0,RS,corrente,63359298933,False,1
312.78,18,RJ,salario,75674448024,True,1
1873.45,15,BA,poupanca,84073941011,False,0
2500.73,23,SP,poupanca,08318106257,True,1
273.86,16,RJ,salario,93029957024,True,1
1687.08,3,RJ,poupanca,67069670947,False,1
1527.7,6,PR,poupanca,03997709892,True,1
686.1,13,SP,poupanca,68381086559,False,0
2141.87,20,RS,poupanca,75674448024,True,1
2061.51,12,BA,poupanca,83448860355,False,1
361.51,6,PR,poupanca,20584103208,False,1
2318.55,6,PR,poupanca,17692725060,True,1
742.77,19,MG,corrente,76503735817,True,1
2915.8,23,SP,poupanca,76638104070,False,1
1757.5,4,RS,poupanca,41632260871,False,1
765.01,3,RS,poupanca,00011120086,False,1
2238.57,11,PR,salario,37159394005,True,1
2714.06,19,SP,corrente,10285221152,True,1
1740.5,23,RS,poupanca,86331739374,True,1
2792.52,3,SP,corrente,67342987252,True,1
1876.93,14,SP,poupanca,28799064762,True,1
2277.05,23,RS,salario,61195410913,False,1
1128.96,22,RS,salario,13244572352,False,0
1708.25,13,RS,salario,94414354471,True,1
103.9,17,PR,salario,58504544914,False,0
2015.35,19,BA,corrente,19169000772,True,1
445.99,12,SP,salario,04053280886,True,1
2862.52,7,RS,corrente,49357956639,False,1
1799.86,2,PR,poupanca,74883987438,True,1
1340.93,1,RS,salario,75752779644,True,1
2728.17,17,PR,corrente,65359395034,True,1
2749.72,12,BA,salario,42277751405,False,1
2017.55,16,BA,salario,95399207452,True,1
2736.34,10,BA,salario,56471803671,False,1
87.12,18,BA,poupanca,63054567080,False,0
1756.19,0,BA,corrente,76638104070,False,1
1735.15,3,BA,salario,36889760558,False,1
444.1,11,SP,salario,38645874361,False,0
258.47,6,RJ,poupanca,67069670947,False,0
1625.7,8,SP,poupanca,17528240273,True,1
2247.57,19,PR,poupanca,46005520766,True,1
2671.03,2,MG,corrente,78500669606,True,1
2193.4,7,SP,poupanca,52003759238,False,1
124.6,1,RS,poupanca,80067922251,False,0
1693.24,5,SP,poupanca,99501588275,False,1
2619.46,10,RS,poupanca,46792295310,True,1
607.87,7,PR,salario,97622039231,False,0
2503.43,19,MG,salario,75348920787,False,1
1442.79,15,RJ,salario,48526971262,False,0
1500.26,12,RJ,poupanca,13461210683,True,1
2621.01,22,RS,salario,66886455562,False,1
2806.37,23,SP,corrente,19169000772,True,1
1706.1,4,RJ,salario,65359395034,True,1
2433.99,2,SP,corrente,77158262024,False,1
1388.64,6,BA,salario,36889760558,False,1
2889.15,20,MG,corrente,59553028995,False,1
1832.16,10,PR,poupanca,62216586388,True,1
520.81,11,RJ,poupanca,25040813895,False,0
2241.56,8,RS,corrente,76503735817,True,1
1578.24,10,RS,salario,82173201296,False,0
2775.58,18,BA,salario,46792295310,True,1
1369.44,22,RS,poupanca,35254229622,True,1
2992.87,9,MG,corrente,83417849270,True,1
1452.45,2,RS,poupanca,34372337376,False,1
1110.95,0,BA,salario,37249484758,True,1
2192.38,9,RS,poupanca,73644360269,False,1
2956.32,2,BA,salario,12944839297,False,1
1296.86,1,RS,poupanca,39116138805,False,1
424.19,8,PR,corrente,74796968696,False,0
10.95,0,MG,corrente,76638104070,False,0
2344.18,15,MG,salario,62216586388,True,1
1580.44,1,BA,salario,61195410913,False,1
1881.82,8,PR,poupanca,65836105655,True,1
2667.52,21,BA,corrente,50238649095,True,1
1658.25,9,BA,salario,63520066428,True,1
247.52,19,RJ,corrente,54691222463,False,0
1898.26,9,PR,poupanca,12428018704,True,1
2245.17,8,RS,corrente,57083290112,True,1
2111.48,20,SP,corrente,09235067444,True,1
2143.51,19,SP,corrente,94414354471,True,1
1486.2,3,RS,salario,44129226281,False,1
1662.16,10,MG,corrente,85810622193,False,0
354.19,10,BA,poupanca,19205633531,True,1
2322.28,19,RJ,corrente,28789172327,True,1
205.77,23,BA,poupanca,78500669606,True,1
2902.69,11,PR,corrente,68708727126,True,1
370.63,15,BA,poupanca,84386939369,False,0
850.89,5,RJ,corrente,82074945903,True,1
1915.69,10,BA,corrente,83417849270,True,1
850.46,17,RJ,salario,65359395034,True,1
1912.12,15,MG,corrente,03421792842,False,0
1772.05,5,BA,salario,66886455562,False,1
1630.31,20,MG,corrente,61051923157,True,1
1255.73,3,MG,corrente,19892177473,True,1
840.7,14,MG,poupanca,78500669606,True,1
68.48,11,MG,corrente,75722006644,False,0
2330.96,22,SP,salario,37942150531,False,1
2393.0,7,PR,poupanca,60996969166,False,1
1049.21,1,RJ,corrente,74796968696,False,1
2084.93,12,MG,poupanca,09141030384,False,1
2784.17,20,MG,salario,45792592153,True,1
1686.54,4,MG,salario,54691222463,False,1
2341.42,14,SP,salario,76503735817,True,1
768.31,7,MG,salario,67342987252,True,1
1955.58,2,PR,corrente,86333340824,True,1
2787.63,21,SP,salario,52003759238,False,1
2579.07,7,RJ,corrente,41029137614,True,1
1222.44,2,RS,salario,15451898736,False,1
2687.61,3,RJ,salario,39903159244,True,1
1277.55,16,SP,corrente,03421471858,False,0
2158.24,19,RS,corrente,76638104070,False,1
477.29,11,BA,salario,17528240273,True,1
302.05,12,SP,salario,16759032692,False,0
2974.2,20,RS,salario,67946617739,True,1
138.14,16,SP,corrente,45995363582,True,1
2422.27,22,RJ,corrente,14307827127,True,1
2505.02,4,MG,salario,37249484758,True,1
1595.04,23,BA,corrente,68131275918,True,1
2140.87,23,BA,corrente,39116138805,False,1
2244.77,17,RS,corrente,28789172327,True,1
1684.61,10,RS,poupanca,95399207452,True,1
2842.64,3,RS,poupanca,45792592153,True,1
2950.94,1,RJ,poupanca,58629150349,True,1
1999.37,7,PR,poupanca,35075520981,True,1
151.47,21,BA,poupanca,36889760558,False,0
2078.28,21,PR,poupanca,28799064762,True,1
2382.05,8,MG,corrente,04053280886,True,1
1164.79,9,SP,poupanca,37835678737,False,0
1260.46,9,RS,poupanca,09235067444,True,1
852.68,20,RJ,poupanca,83448860355,False,0
1862.7,7,BA,poupanca,18764667202,False,0
1714.75,3,BA,corrente,50238649095,True,1
2621.75,21,PR,corrente,09235067444,True,1
1041.25,14,MG,corrente,10285221152,True,1
2044.69,11,MG,corrente,68708727126,True,1
490.27,20,BA,corrente,78755775694,False,0
2202.12,23,PR,poupanca,03421471858,False,1
2974.04,19,SP,salario,15005709637,True,1
963.72,6,RJ,corrente,45601621040,True,1
448.98,17,BA,salario,78500669606,True,1
1882.14,9,PR,poupanca,04053280886,True,1
179.02,13,PR,salario,98809589191,True,1
2330.55,9,RS,corrente,13461210683,True,1
1876.16,17,RJ,poupanca,88951849805,False,0
783.6,14,RJ,poupanca,63520066428,True,1
2054.82,4,RJ,corrente,54691222463,False,1
161.05,22,BA,salario,16882389903,False,0
511.43,10,MG,poupanca,74796968696,False,0
2053.21,5,BA,corrente,80067922251,False,1
2887.71,23,MG,corrente,30242900384,False,1
15.73,7,RJ,corrente,36115533445,False,0
2792.44,14,SP,poupanca,13647098139,True,1
129.3,2,RS,salario,83181669880,True,1
2726.62,11,MG,corrente,39703351764,False,1
1691.5,7,RJ,salario,56580525157,False,0
1768.92,6,MG,poupanca,59495094020,True,1
1467.68,2,MG,poupanca,78311095468,False,1
1395.26,11,PR,poupanca,36115533445,False,0
1702.93,20,BA,salario,45601621040,True,1
529.91,0,RJ,poupanca,95399207452,True,1
431.79,0,PR,corrente,15451898736,False,1
2349.23,0,RJ,corrente,17692725060,True,1
27.67,7,RJ,poupanca,58504544914,False,0
2246.23,2,RS,poupanca,19892177473,True,1
1962.43,23,MG,poupanca,39891119814,False,0
565.11,21,BA,poupanca,84386939369,False,0
1386.8,8,MG,salario,16759032692,False,0
1223.04,22,BA,poupanca,74718726916,True,1
1361.47,0,RS,poupanca,16882389903,False,1
71.01,23,RJ,salario,73276745078,False,0
1073.5,7,RS,poupanca,60859513222,False,0
2326.94,21,BA,salario,35570212798,False,1
1303.66,2,SP,poupanca,72672213626,False,1
288.37,11,SP,corrente,80068228392,False,0
2160.6,18,RS,poupanca,52640027048,True,1
147.63,0,RS,poupanca,74796968696,False,0
387.04,21,BA,poupanca,50238649095,True,1
2919.87,6,BA,poupanca,45601621040,True,1
274.16,16,MG,salario,76983676208,True,1
375.78,20,RS,poupanca,16882389903,False,0
1535.23,17,PR,salario,08817877637,True,1
1827.56,0,RS,corrente,74796968696,False,1
2652.48,23,SP,salario,13244572352,False,1
2573.69,22,RS,corrente,59553028995,False,1
1765.66,13,RS,poupanca,62216586388,True,1
1086.27,0,SP,corrente,83086204376,True,1
1838.48,0,RS,poupanca,52593521235,False,1
2509.69,15,MG,salario,86940505221,True,1
1735.86,2,PR,poupanca,28799064762,True,1
926.84,9,SP,salario,64663588335,True,1
2397.72,6,PR,poupanca,17692725060,True,1
1495.98,2,MG,poupanca,13461210683,True,1
2031.65,0,PR,salario,08522663396,False,1
943.23,3,MG,salario,11236985035,False,1
2227.98,11,PR,poupanca,84995116803,True,1
1252.11,18,PR,salario,00011120086,False,0
2240.87,10,RS,corrente,50238649095,True,1
1222.55,13,RS,salario,52003759238,False,0
589.67,15,PR,corrente,63938194875,True,1
2004.09,13,BA,corrente,49357956639,False,1
708.05,22,MG,poupanca,59553028995,False,0
2959.33,9,PR,salario,51569063073,False,1
2066.19,21,PR,salario,73276745078,False,1
2915.29,6,RJ,poupanca,24150037879,False,1
316.2,2,PR,salario,38645874361,False,1
810.18,23,MG,salario,19892177473,True,1
1476.77,18,RJ,corrente,88951849805,False,0
2086.36,19,PR,salario,12944839297,False,1
939.47,0,RJ,salario,65836105655,True,1
1173.02,19,RS,poupanca,40981295265,False,0
1550.78,13,RS,poupanca,77158262024,False,0
1331.54,0,PR,poupanca,80042974154,True,1
414.44,18,BA,salario,68519683977,True,1
2771.83,11,BA,poupanca,87133689075,True,1
2005.73,16,BA,poupanca,12944839297,False,1
1455.15,8,RJ,corrente,39903159244,True,1
2897.56,12,RJ,poupanca,37459869587,False,1
22.78,2,BA,salario,50238649095,True,1
2276.79,21,MG,corrente,13461210683,True,1
2181.52,8,PR,poupanca,03421471858,False,1
1427.64,9,BA,salario,53521975925,False,0
1728.2,2,BA,corrente,31408095094,True,1
1475.58,22,RS,salario,75674448024,True,1
1332.6,18,BA,salario,80042974154,True,1
2062.52,17,RS,corrente,58629150349,True,1
2359.38,10,RS,corrente,29355363303,False,1
1103.44,20,SP,poupanca,53521975925,False,0
206.96,18,BA,corrente,65836105655,True,1
1283.65,21,SP,salario,75348920787,False,0
361.52,11,RS,salario,19130780869,True,1
1670.17,6,PR,salario,20584103208,False,1
2395.69,17,RJ,poupanca,51569063073,False,1
1147.41,7,SP,corrente,08817877637,True,1
78.08,10,RJ,poupanca,28789172327,True,1
1028.55,13,PR,corrente,58504544914,False,0
2764.5,7,BA,poupanca,76983676208,True,1
1594.67,22,MG,poupanca,77158262024,False,0
2565.38,16,MG,corrente,86331739374,True,1
66.84,10,RJ,poupanca,68708727126,True,1
2656.24,1,BA,corrente,97622039231,False,1
2047.26,22,PR,salario,11236985035,False,1
412.12,13,SP,poupanca,27934995851,False,0
783.54,6,RJ,poupanca,78755775694,False,1
2869.29,0,RJ,corrente,17528240273,True,1
262.64,14,PR,corrente,73644360269,False,0
159.07,18,MG,salario,25396619266,True,1
304.04,12,MG,salario,40730672005,False,0
2032.64,1,BA,salario,37159394005,True,1
468.38,1,PR,corrente,60996969166,False,1
758.14,18,BA,poupanca,49357956639,False,0
2418.04,16,RJ,corrente,90742287565,True,1
2878.71,14,RS,salario,45792592153,True,1
2714.62,20,PR,corrente,66886455562,False,1
1600.81,21,SP,corrente,65836105655,True,1
2589.04,1,MG,corrente,97622039231,False,1
360.51,13,MG,salario,60859513222,False,0
1050.54,3,PR,corrente,80068228392,False,1
1579.03,10,BA,poupanca,49392613224,True,1
1581.12,5,SP,corrente,75348920787,False,1
1856.37,0,SP,poupanca,67342987252,True,1
1340.68,21,PR,corrente,72672213626,False,0
2663.7,21,SP,salario,76983676208,True,1
2061.54,7,MG,poupanca,36115533445,False,1
885.34,16,BA,corrente,77158262024,False,0
2437.68,9,MG,poupanca,10144660336,False,1
1362.09,22,MG,corrente,31408095094,True,1
1344.55,21,SP,poupanca,19892177473,True,1
1114.84,4,BA,corrente,48526971262,False,1
1126.83,23,RS,poupanca,19205633531,True,1
1217.56,0,RS,salario,66886455562,False,1
2105.72,15,BA,salario,35570212798,False,1
2767.09,21,BA,salario,83510998769,True,1
2851.09,1,RS,corrente,83448860355,False,1
2171.13,19,PR,corrente,13647098139,True,1
161.81,23,RJ,corrente,52593521235,False,0
1161.54,11,BA,corrente,63938194875,True,1
2669.88,9,MG,salario,37249484758,True,1
1984.23,4,BA,corrente,29287476034,True,1
911.17,19,PR,corrente,39903159244,True,1
2511.2,21,BA,poupanca,62216586388,True,1
2172.02,7,BA,poupanca,03421471858,False,1
2684.8,17,MG,salario,29287476034,True,1
1873.23,19,SP,poupanca,30242900384,False,0
1068.4,10,RS,corrente,19892177473,True,1
900.87,2,BA,poupanca,52640027048,True,1
762.18,4,SP,salario,13647098139,True,1
2258.67,3,MG,poupanca,57173182295,True,1
2407.72,4,MG,poupanca,37459869587,False,1
802.84,4,RS,salario,91300470923,True,1
1425.43,13,RS,poupanca,21746943406,True,1
2347.76,4,MG,salario,83086204376,True,1
1971.55,10,BA,salario,29287476034,True,1
1528.6,20,SP,corrente,39703351764,False,0
2388.95,17,RJ,corrente,81339235185,False,1
2235.15,12,SP,salario,54691222463,False,1
94.46,6,MG,poupanca,61195410913,False,0
405.9,8,BA,poupanca,63938194875,True,1
1424.89,7,RJ,salario,83181669880,True,1
2316.89,11,RS,poupanca,19130780869,True,1
1025.0,23,SP,salario,81647904478,True,1
2918.37,14,SP,salario,61556028729,True,1
2171.23,22,MG,corrente,61051923157,True,1
1337.67,15,RJ,corrente,57083290112,True,1
154.99,13,RS,poupanca,80042974154,True,1
2620.02,14,BA,salario,83448860355,False,1
183.69,12,MG,corrente,47880396776,True,1
1266.19,10,SP,salario,44129226281,False,0
744.78,5,RJ,corrente,57416196987,True,1
654.24,18,BA,corrente,40074279911,True,1
1169.63,17,BA,salario,87133689075,True,1
687.56,12,RJ,corrente,68131275918,True,1
1793.67,22,SP,corrente,10177727566,True,1
1837.96,23,MG,salario,04053280886,True,1
2589.57,1,PR,poupanca,65836105655,True,1
386.76,15,BA,salario,51569063073,False,0
2307.9,8,BA,poupanca,66886455562,False,1
2142.16,12,SP,salario,68708727126,True,1
1184.74,1,RJ,corrente,68708727126,True,1
817.58,8,RS,corrente,83723909547,True,1
1783.39,4,BA,poupanca,15005709637,True,1
1947.73,4,SP,salario,14307827127,True,1
879.11,16,SP,poupanca,86331739374,True,1
2688.98,13,RJ,salario,45995363582,True,1
2462.15,17,SP,poupanca,52640027048,True,1
2801.48,22,RJ,poupanca,60996969166,False,1
2330.97,5,SP,corrente,48526971262,False,1
920.01,5,RJ,corrente,52640027048,True,1
2037.42,12,SP,corrente,13461210683,True,1
1670.38,1,BA,poupanca,87133689075,True,1
217.64,18,PR,salario,09141030384,False,0
2353.07,1,RS,corrente,76503735817,True,1
1727.36,14,BA,poupanca,40730672005,False,0
1452.92,12,RS,salario,72898095707,False,0
1144.27,16,MG,salario,31408095094,True,1
2264.85,22,SP,corrente,61556028729,True,1
167.72,17,RJ,poupanca,58504544914,False,0
2685.14,3,BA,poupanca,61195410913,False,1
2639.7,7,SP,corrente,09409571006,True,1
1817.93,18,PR,poupanca,40074279911,True,1
2758.68,18,RJ,poupanca,30726410913,False,1
2117.68,23,BA,poupanca,47742701150,False,1
1952.76,17,SP,corrente,98202922779,False,0
1443.91,22,RJ,poupanca,12944839297,False,0
2132.61,18,PR,salario,15451898736,False,1
1914.12,5,RS,salario,12428018704,True,1
2805.45,21,PR,salario,74883987438,True,1
410.34,20,RS,salario,41029137614,True,1
692.89,18,PR,salario,50833850004,True,1
2651.41,14,PR,corrente,52593521235,False,1
1496.86,11,PR,poupanca,88951849805,False,0
1647.28,22,BA,salario,18764667202,False,0
1797.31,3,RS,salario,98202922779,False,1
1504.97,18,MG,poupanca,03421792842,False,0
1400.99,13,RS,corrente,12944839297,False,0
834.11,19,MG,corrente,52640027048,True,1
1042.21,7,SP,corrente,41029137614,True,1
2413.1,11,MG,salario,40074279911,True,1
2621.5,1,RS,salario,86331739374,True,1
406.82,13,BA,poupanca,12944839297,False,0
2699.87,5,MG,salario,30881965821,True,1
2052.43,15,SP,salario,24150037879,False,1
327.05,20,SP,salario,78755775694,False,0
1168.57,14,BA,corrente,60996969166,False,0
1132.32,4,SP,salario,40981295265,False,1
2033.63,13,PR,poupanca,84386939369,False,1
2619.41,11,BA,corrente,40074279911,True,1
361.13,22,RS,poupanca,92275910935,False,0
2265.91,23,PR,poupanca,75752779644,True,1
1635.28,19,RS,poupanca,42277751405,False,0
592.27,2,PR,salario,03421792842,False,1
1273.46,6,SP,poupanca,50833850004,True,1
1281.02,8,SP,salario,13461210683,True,1
1890.94,22,MG,corrente,91300470923,True,1
655.98,14,RJ,corrente,65359395034,True,1
54.07,17,MG,salario,26155691079,False,0
